podcast_id,category,category_id
d6ef1df72820e4fc2591f8c3a295b1b7,education-self-improvement,18
d6ef1df72820e4fc2591f8c3a295b1b7,health-fitness,21
d6ef1df72820e4fc2591f8c3a295b1b7,health-fitness-mental-health,25
d6ef1df72820e4fc2591f8c3a295b1b7,society-culture,49
bad6c91efdbee814db985c7a65199604,education,15
bad6c91efdbee814db985c7a65199604,kids-family,29
bad6c91efdbee814db985c7a65199604,kids-family-stories-for-kids,31
da75affedf5e432198413b9a3a9bddf0,arts,0
da75affedf5e432198413b9a3a9bddf0,arts-books,1
da75affedf5e432198413b9a3a9bddf0,kids-family,29
da75affedf5e432198413b9a3a9bddf0,kids-family-stories-for-kids,31
ba008075aa966103590bc2dd54b23b4d,kids-family,29
e0f1b83a695f6edc47bc35cba39d99aa,kids-family,29
e0f1b83a695f6edc47bc35cba39d99aa,kids-family-education-for-kids,30
e0f1b83a695f6edc47bc35cba39d99aa,kids-family-stories-for-kids,31
ee741fb5f688e82986d8cf5d5746b195,kids-family,29
c7b33feccdf50a7ba450bf15a8fc1274,kids-family,29
c7b33feccdf50a7ba450bf15a8fc1274,society-culture,49
c7b33feccdf50a7ba450bf15a8fc1274,society-culture-personal-journals,51
b33695f919e0503079f53c68db089520,kids-family,29
b33695f919e0503079f53c68db089520,society-culture,49
b33695f919e0503079f53c68db089520,society-culture-places-travel,53
cbab3a7774d52f260ff5313f6e01e4a3,music,36
b8d1fc1f4d92441bd6b8e74f77f1c9ff,comedy,11
b8d1fc1f4d92441bd6b8e74f77f1c9ff,music,36
b8d1fc1f4d92441bd6b8e74f77f1c9ff,music-music-commentary,37
e8470259376f212a2b44f4352600cfe3,news,39
b73a459e3b7c4c06805d29349ba3c8cc,news,39
b73a459e3b7c4c06805d29349ba3c8cc,news-daily-news,40
bede69aae211565459aceb5f7e8155d3,news,39
bede69aae211565459aceb5f7e8155d3,news-politics,43
e67c271f33180f585105be6d96f9b48f,news,39
e1a0d729eecb36b76880a8b041271ac0,news,39
e1a0d729eecb36b76880a8b041271ac0,society-culture,49
a07a7fbbf95e85605a6b22f16660a787,true-crime,66
e8be02e7d7281ba3edb77da6a9fe95cd,news,39
e8be02e7d7281ba3edb77da6a9fe95cd,news-politics,43
a7cb6cb30c58ecc9daaf481b16428276,news,39
a7cb6cb30c58ecc9daaf481b16428276,news-politics,43
c946737844e536482a40d61b803d965a,news,39
c946737844e536482a40d61b803d965a,news-politics,43
bfe2ea080760d6108cd24516da2fc9ae,news,39
bfe2ea080760d6108cd24516da2fc9ae,true-crime,66
fc32aac8fe942ed89feae0e164185912,news,39
b5cf7d57fdf09b9e4177a0afb8cd467f,news,39
b5cf7d57fdf09b9e4177a0afb8cd467f,news-news-commentary,42
f1a7cabd6127108563a0e38ae044b88a,government,20
f1a7cabd6127108563a0e38ae044b88a,news,39
f1a7cabd6127108563a0e38ae044b88a,news-politics,43
d70cff7b7fdf0d9687b0d47fd1f70b97,society-culture,49
c4eafea85540de95544b73777e19c696,news,39
b1a3eb2aa8e82ecbe9c91ed9a963c362,society-culture,49
b1a3eb2aa8e82ecbe9c91ed9a963c362,true-crime,66
b4d1d1d2490ac5f5bba14498ed55e3d1,news,39
b4d1d1d2490ac5f5bba14498ed55e3d1,news-news-commentary,42
ff7a7524c7d671f0110df907a25cfe94,news,39
aedcfbb946325439da74b5b4267fe265,news,39
aedcfbb946325439da74b5b4267fe265,news-news-commentary,42
aedcfbb946325439da74b5b4267fe265,news-politics,43
e89a2cc24f1fa1138a56a532ce68ab4a,news,39
c787e85061615f1896b5f51acd0fbb56,society-culture,49
c787e85061615f1896b5f51acd0fbb56,true-crime,66
b9a5920d121ff4e239e6ca3b210e65e7,news,39
b9a5920d121ff4e239e6ca3b210e65e7,news-news-commentary,42
c39241e5f2d16bd9577abc88fc668d4d,comedy,11
c39241e5f2d16bd9577abc88fc668d4d,news,39
f04aae174b95370afc28fa865cf72ae3,government,20
ff3e96c4ea16eea53590e7c3964836b3,news,39
ff3e96c4ea16eea53590e7c3964836b3,news-politics,43
ba9407243dfdf7e3f129b92ca493b8d7,arts,0
ba9407243dfdf7e3f129b92ca493b8d7,arts-books,1
f4611ddbb62e95ce0a287bfd6da597de,christianity,10
f4611ddbb62e95ce0a287bfd6da597de,religion-spirituality,45
c0deaddd87c334ed4ae858f3aa358943,christianity,10
c0deaddd87c334ed4ae858f3aa358943,religion-spirituality,45
e853203063767cd03182118755f515e5,christianity,10
e853203063767cd03182118755f515e5,religion-spirituality,45
c0a88c0d4805cf60bb90ca34337438f4,christianity,10
c0a88c0d4805cf60bb90ca34337438f4,religion-spirituality,45
ec41f6b4cf6f92299f29e29ed9fa6b75,christianity,10
ec41f6b4cf6f92299f29e29ed9fa6b75,religion-spirituality,45
eaf0048c493d201c40cc1850d78196e8,christianity,10
eaf0048c493d201c40cc1850d78196e8,religion-spirituality,45
eaf0048c493d201c40cc1850d78196e8,society-culture,49
eaf0048c493d201c40cc1850d78196e8,society-culture-philosophy,52
f529487b091b7659049b17420ae20267,health-fitness,21
f529487b091b7659049b17420ae20267,health-fitness-mental-health,25
f529487b091b7659049b17420ae20267,religion-spirituality,45
f529487b091b7659049b17420ae20267,spirituality,55
f034c2c035198bcfd781907627876430,christianity,10
f034c2c035198bcfd781907627876430,religion-spirituality,45
bb9ba896707ab780a0a0956b7b2ded09,religion-spirituality,45
bb9ba896707ab780a0a0956b7b2ded09,spirituality,55
dbff7172efd9adb50e02f573f43f983f,christianity,10
dbff7172efd9adb50e02f573f43f983f,education,15
dbff7172efd9adb50e02f573f43f983f,religion-spirituality,45
c787f026dea80607a984c6693bb07e1c,comedy,11
c787f026dea80607a984c6693bb07e1c,religion-spirituality,45
c787f026dea80607a984c6693bb07e1c,spirituality,55
a5416c179e94a74e61827c88e405b083,science,46
a5416c179e94a74e61827c88e405b083,science-social-sciences,48
a5416c179e94a74e61827c88e405b083,society-culture,49
a5416c179e94a74e61827c88e405b083,society-culture-personal-journals,51
c6e025d501ac8cc015870e2ddefd59f5,education,15
c6e025d501ac8cc015870e2ddefd59f5,science,46
e6dc31392a05c976072c9aa83b27f567,comedy,11
e6dc31392a05c976072c9aa83b27f567,science,46
bbf50575e6a544664646272db105d636,society-culture,49
bbf50575e6a544664646272db105d636,society-culture-documentary,50
ea4b525704af18de84441d0f37244cff,history,28
ea4b525704af18de84441d0f37244cff,science,46
ea4b525704af18de84441d0f37244cff,science-natural-sciences,47
ea4b525704af18de84441d0f37244cff,society-culture,49
b61de95fa84608350836ed76b0243eef,health-fitness,21
b61de95fa84608350836ed76b0243eef,health-fitness-medicine,24
c648bb3380b09f9f08938c3b83d800a3,science,46
c648bb3380b09f9f08938c3b83d800a3,science-natural-sciences,47
cfa58135b0f8efbae7db5a9004c7b24b,science,46
cfa58135b0f8efbae7db5a9004c7b24b,society-culture,49
cfa58135b0f8efbae7db5a9004c7b24b,true-crime,66
e8f17d52aaf96dcf78ce08ee27ac2107,science,46
e8f17d52aaf96dcf78ce08ee27ac2107,society-culture,49
e6d40540af8578cbb9c5745cbc768710,society-culture,49
e6d40540af8578cbb9c5745cbc768710,true-crime,66
e77cb06ed893c31e52b60f1ef18be84f,society-culture,49
cadc6a8ec87e011663a28ccf29035a7d,history,28
cadc6a8ec87e011663a28ccf29035a7d,society-culture,49
cadc6a8ec87e011663a28ccf29035a7d,true-crime,66
bf5bf76d5b6ffbf9a31bba4480383b7f,true-crime,66
d948cec3d3f42326ae9107df0d83ab15,true-crime,66
dfef0bcb6a279cc96d0cc2f8372b4d38,society-culture,49
dfef0bcb6a279cc96d0cc2f8372b4d38,society-culture-documentary,50
c692ee52722021bbda6c0628845be84b,education,15
c692ee52722021bbda6c0628845be84b,education-self-improvement,18
c692ee52722021bbda6c0628845be84b,science,46
c692ee52722021bbda6c0628845be84b,science-social-sciences,48
c692ee52722021bbda6c0628845be84b,society-culture,49
a95d5f7be056d9ca6fe6dacc34391565,society-culture,49
cf6b01b278eaa01a3e7bdb607ebc3d66,society-culture,49
cf6b01b278eaa01a3e7bdb607ebc3d66,true-crime,66
c4f6ee92e48accf5e33c2c8fb8857830,history,28
c4f6ee92e48accf5e33c2c8fb8857830,music,36
c4f6ee92e48accf5e33c2c8fb8857830,society-culture,49
c4f6ee92e48accf5e33c2c8fb8857830,society-culture-documentary,50
d5837cf33ec7ae32ab01c44428671dd7,society-culture,49
d5837cf33ec7ae32ab01c44428671dd7,society-culture-documentary,50
deb18c273e2ee210c39998f8575af7ae,education,15
deb18c273e2ee210c39998f8575af7ae,society-culture,49
deb18c273e2ee210c39998f8575af7ae,society-culture-philosophy,52
e38650ad20c8e9d1d54807d6793072f1,society-culture,49
e38650ad20c8e9d1d54807d6793072f1,society-culture-personal-journals,51
e38650ad20c8e9d1d54807d6793072f1,society-culture-relationships,54
e2051a64c5ddd3d3e6530369453b7bcc,education,15
e2051a64c5ddd3d3e6530369453b7bcc,history,28
eff99a5849e0b2ad6a888fa21ee35d25,society-culture,49
eff99a5849e0b2ad6a888fa21ee35d25,society-culture-documentary,50
eff99a5849e0b2ad6a888fa21ee35d25,true-crime,66
d14cb939de84e57629142336a9512cab,news,39
d14cb939de84e57629142336a9512cab,news-news-commentary,42
d14cb939de84e57629142336a9512cab,society-culture,49
a4ff210666f7ade34e3b86f9080673c9,society-culture,49
a4ff210666f7ade34e3b86f9080673c9,society-culture-personal-journals,51
b3b1a59b522ca02c901d84a400f9a4ed,society-culture,49
b3b1a59b522ca02c901d84a400f9a4ed,society-culture-personal-journals,51
eff0d55df3b0d1ec61b6fb87faac2398,history,28
eff0d55df3b0d1ec61b6fb87faac2398,society-culture,49
eff0d55df3b0d1ec61b6fb87faac2398,society-culture-documentary,50
b7b4bdc0af05e557dc772b52be8cd986,society-culture,49
b7b4bdc0af05e557dc772b52be8cd986,tv-film,67
ccf96e432a67f3870db1fb25fe509046,society-culture,49
cc91ae5da9e4702a8596c42d3347a8e3,arts,0
cc91ae5da9e4702a8596c42d3347a8e3,comedy,11
bb1ee4da8321bbb9d384ceaf4890b57f,history,28
bb1ee4da8321bbb9d384ceaf4890b57f,society-culture,49
d49b8685539da1b53306eaa5ef3a4256,history,28
d49b8685539da1b53306eaa5ef3a4256,society-culture,49
a69cb44bdb12676db5e07eeb8ed8a0fd,history,28
e6edbb3b09ab608dd57d787d28980e96,society-culture,49
e6edbb3b09ab608dd57d787d28980e96,society-culture-personal-journals,51
a147b923b7a498b2db5a4af034c5d3e7,society-culture,49
a147b923b7a498b2db5a4af034c5d3e7,society-culture-personal-journals,51
a147b923b7a498b2db5a4af034c5d3e7,true-crime,66
d9f6fedc7a32407f3365af653d81cc13,society-culture,49
d9f6fedc7a32407f3365af653d81cc13,society-culture-places-travel,53
cd2e146063073383e106c2ec8a84a554,society-culture,49
fb269bcae900fdf2b2c20c9616085c5a,society-culture,49
fb269bcae900fdf2b2c20c9616085c5a,true-crime,66
dabbaae13b4355deaee27bd617089d1b,society-culture,49
f7a6b758379999bed1b76116ad531787,business,4
f7a6b758379999bed1b76116ad531787,business-careers,5
f7a6b758379999bed1b76116ad531787,business-investing,7
f7a6b758379999bed1b76116ad531787,comedy,11
f7a6b758379999bed1b76116ad531787,society-culture,49
f7a6b758379999bed1b76116ad531787,society-culture-personal-journals,51
f24404be368342c830425a87dba22252,society-culture,49
f24404be368342c830425a87dba22252,society-culture-personal-journals,51
db832446b9912433df73c187be652d4d,true-crime,66
d71141b7843dd0057d0fdc95e6b22eb3,comedy,11
d71141b7843dd0057d0fdc95e6b22eb3,comedy-improv,13
d71141b7843dd0057d0fdc95e6b22eb3,society-culture,49
d71141b7843dd0057d0fdc95e6b22eb3,society-culture-philosophy,52
a79cb5d0a000af8fce05e2958100e5b0,history,28
a79cb5d0a000af8fce05e2958100e5b0,society-culture,49
a79cb5d0a000af8fce05e2958100e5b0,society-culture-documentary,50
fed82d48037cbfb5d5a65a69497220cc,history,28
a23e18c73fd942fab41bcf6b6a1571da,society-culture,49
a23e18c73fd942fab41bcf6b6a1571da,society-culture-philosophy,52
a23e18c73fd942fab41bcf6b6a1571da,true-crime,66
eac806011f214e0874a7578a2dae319e,society-culture,49
eac806011f214e0874a7578a2dae319e,society-culture-relationships,54
